name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
NYC,2017-09-11T17:00:00,26.4,26.4,9.1,33.62,0,0,,0,0,51.8,8.6,257,1022,2.6,16,242.8,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T18:00:00,25.9,25.9,9.3,35.11,0,0,,0,0,57.2,9.7,59,1021.3,2.6,16,62.3,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T19:00:00,23.7,23.7,11.3,45.76,0,0,,0,0,,1,20,1021,2.6,16,0.7,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T20:00:00,22.6,22.6,8.9,41.55,0,0,,0,0,,5.6,291,1021.2,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T21:00:00,22,22,9.3,44.35,0,0,,0,0,,0.2,11,1021.6,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T22:00:00,21.5,21.5,10,47.76,0,0,,0,0,,0.6,40,1021,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T23:00:00,21,21,11.9,56.1,0,0,,0,0,,4.8,276,1020.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T00:00:00,20.5,20.5,11.1,54.87,0,0,,0,0,,0.2,352,1020.3,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T01:00:00,20.4,20.4,11.2,55.24,0,0,,0,0,,0.2,310,1020,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T02:00:00,19.3,19.3,12.7,65.7,0,0,,0,0,,0,0,1019.6,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T03:00:00,18.7,18.7,13.6,72.03,0,0,,0,0,,0.2,356,1018.6,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T04:00:00,18.7,18.7,13.2,70.59,0,0,,0,0,,0,0,1018.6,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T05:00:00,18.2,18.2,12.8,70.78,0,0,,0,0,,0.2,341,1018.3,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T06:00:00,18.1,18.1,12.2,68.19,0,0,,0,0,,0.3,4,1017.9,1.9,16,3.2,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T07:00:00,18.2,18.2,13.3,73.46,0,0,,0,0,,0.4,0,1018.3,1.9,16,87.7,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T08:00:00,18.6,18.6,12.9,69.43,0,0,,0,0,,5,259,1017.9,1.9,16,272,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T09:00:00,19.9,19.9,13.4,65.81,0,0,,0,0,,0.6,10,1017.6,1.5,16,422.4,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T10:00:00,21,21,13.8,63.57,0,0,,0,0,,5.7,10,1017.9,2.6,16,505.3,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T11:00:00,23.2,23.2,13.8,55.52,0,0,,0,0,81.4,13.8,300,1017.6,2.6,16,538.8,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T12:00:00,23.8,23.8,14.4,55.51,0,0,,0,0,68.4,8.4,0,1017.2,2.6,14.2,690.5,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T13:00:00,25,25,16.3,58.56,0,0,,0,0,,10,239,1016.6,2.6,14.2,688.8,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T14:00:00,25.6,25.6,14.1,49.01,0,0,,0,0,,7,239,1016.2,2.6,16,646.3,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T15:00:00,25.6,25.6,14.2,49.18,0,0,,0,0,,7.4,300,1015.5,2.6,16,475.5,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T16:00:00,26.7,26.9,14.2,46.41,0,0,,0,0,,0.3,280,1014.9,3.1,14.1,310.8,1.1,3,,Clear,clear-day,"72055399999,KLGA,72503014732"
NYC,2017-09-12T17:00:00,27.1,27.1,13.6,43.52,0,0,,0,0,,0.2,0,1013.9,2.9,16,150.8,0.5,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T18:00:00,26.1,26.1,11.6,40.37,0,0,,0,0,,2,337,1013.6,23.8,16,45.4,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-12T19:00:00,25,25,14.8,53.25,0,0,,0,0,,0.2,0,1013.8,2.6,16,0.4,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T20:00:00,23.4,23.4,16.3,64.28,0,0,,0,0,,5.2,272,1013.8,2.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T21:00:00,22.9,22.9,15.4,62.8,0,0,,0,0,,5.6,267,1013.8,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T22:00:00,22.3,22.3,15.9,67.43,0,0,,0,0,,7.4,278,1013.4,2.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-12T23:00:00,22.1,22.1,15.5,66.12,0,0,,0,0,,9.2,258,1013.5,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T00:00:00,21.6,21.6,15.5,68.19,0,0,,0,0,,7.7,267,1013.4,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T01:00:00,20.7,20.7,15.9,73.92,0,0,,0,0,,7,282,1013.2,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T02:00:00,20.1,20.1,16,77.36,0,0,,0,0,,8.9,244,1013.4,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T03:00:00,19.4,19.4,16,80.65,0,0,,0,0,,6.7,239,1013.4,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T04:00:00,18.9,18.9,16,83.22,0,0,,0,0,,6.7,229,1013.2,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T05:00:00,18.3,18.3,16,86.21,0,0,,0,0,,6.7,257,1013.4,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T06:00:00,18.6,18.6,14.2,75.28,0,0,,0,0,,1.4,299,1013,7.2,16,2,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-13T07:00:00,18.4,18.4,15,80.45,0,0,,0,0,,7,273,1014.1,1,16,86.9,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T08:00:00,18.5,18.5,14.9,79.97,0,0,,0,0,,10.2,257,1014.1,1.4,16,290.9,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T09:00:00,19.5,19.5,14.9,74.81,0,0,,0,0,,10.2,333,1014.1,1.4,16,477,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T10:00:00,22.5,22.5,14.5,60.62,0,0,,0,0,,8,283,1013.1,7.2,16,632.5,2.3,6,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-13T11:00:00,24.3,24.3,15.5,57.7,0,0,,0,0,,7,341,1013.4,0.8,16,743,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T12:00:00,25.7,25.7,14.8,50.97,0,0,,0,0,,9.2,208,1013.1,0.8,16,789.5,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T13:00:00,27.1,27.5,15.8,50.18,0,0,,0,0,,12.4,213,1012.8,8.9,16,775,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T14:00:00,27.9,28.4,17,51.49,0,0,,0,0,,14.7,239,1012.4,4.1,16,566.5,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T15:00:00,26.7,27.5,17.1,55.65,0.446,100,rain,0,0,92.5,11.1,227,1011.7,33.5,16,390.1,1.4,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T16:00:00,23.9,23.9,18.3,70.56,0.178,100,rain,0,0,60.8,14.6,240,1011.7,32.7,15.5,162.5,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T17:00:00,22.2,22.2,20,87.69,0.133,100,rain,0,0,,7.1,299,1011.7,7.6,15.6,114.7,0.4,1,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T18:00:00,22.2,22.2,20,87.62,0.892,100,rain,0,0,79.6,7.6,262,1011.7,94.8,15.8,61.1,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T19:00:00,21.7,21.7,19.4,86.59,1.338,100,rain,0,0,,0.7,220,1011.7,93,16,0.4,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T20:00:00,22.2,22.2,20.6,90.71,0,0,,0,0,,5.2,272,1011.8,98.1,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T21:00:00,22.2,22.2,20.7,91.08,0,0,,0,0,,7.4,278,1012.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T22:00:00,22.2,22.2,20.7,90.8,0,0,,0,0,,7.5,275,1011.8,67.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-13T23:00:00,22.2,22.2,20.7,91,0,0,,0,0,,7.7,256,1012.1,75.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T00:00:00,21.7,21.7,20.7,93.6,0,0,,0,0,,9.7,238,1012.1,75.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T01:00:00,21.7,21.7,20.6,93.52,0,0,,0,0,,5,272,1011.7,3.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T02:00:00,21.2,21.2,20.6,96.22,0,0,,0,0,,9,249,1011.7,86.6,15.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T03:00:00,21.2,21.2,20.6,96.3,0,0,,0,0,,5.1,217,1011.4,91.1,14.1,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T04:00:00,21.2,21.2,20.6,96.22,0,0,,0,0,,5.1,273,1011.4,100,14,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T05:00:00,21.2,21.2,20.1,93.17,0,0,,0,0,,7.1,218,1011.7,88.3,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T06:00:00,21.2,21.2,20.1,93.35,0,0,,0,0,,9.2,211,1011.7,54.5,11.2,2.8,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T07:00:00,20.7,20.7,20.1,96.12,0,0,,0,0,,7.9,241,1012.4,43.7,15.5,83.4,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T08:00:00,21.2,21.2,20,92.77,0,0,,0,0,,0.3,303,1012.5,62.7,15.8,205.2,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T09:00:00,21.3,21.3,20,92.47,0,0,,0,0,,0.3,295,1012.4,1.6,15.8,346.1,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T10:00:00,22.2,22.2,20,87.47,0,0,,0,0,,7.1,295,1012.8,1.6,15.8,496.5,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T11:00:00,23.9,23.9,20.1,79.63,0,0,,0,0,,7.1,235,1013.1,3.6,15.8,657.5,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T12:00:00,25.6,25.6,20.1,71.58,0,0,,0,0,,0.3,65,1012.8,9.4,15.8,751.3,2.7,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T13:00:00,26.6,26.6,19.9,66.95,0,0,,0,0,,5.1,318,1012.1,5.5,16,755.3,2.7,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T14:00:00,27.8,29,18.8,58.09,0,0,,0,0,25.9,16.7,220,1011.7,8,16,695.8,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T15:00:00,27,28.3,19.3,62.54,0,0,,0,0,,13.4,153,1011.4,33.9,16,586.5,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T16:00:00,27,28.3,19.4,62.98,0,0,,0,0,,9.3,209,1011.1,50.2,16,377.6,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T17:00:00,25.9,25.9,19.5,67.89,0.04,100,rain,0,0,,7.8,218,1011.1,65.7,15.8,166.7,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T18:00:00,25.7,25.7,19.3,67.67,0,0,,0,0,,9.3,261,1011.1,79,16,52.2,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T19:00:00,25.2,25.2,18.8,67.73,0,0,,0,0,,7.1,236,1011.7,69.6,16,0.2,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T20:00:00,24.5,24.5,18.7,70.16,0,0,,0,0,,7.7,250,1012.8,39.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T21:00:00,25.1,25.1,18.2,65.85,0,0,,0,0,,9,267,1013.1,85.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T22:00:00,24.4,24.4,18.3,68.84,0,0,,0,0,,7.7,231,1013.4,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-14T23:00:00,23.8,23.8,18.8,73.21,0,0,,0,0,,9.3,260,1014.1,49.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T00:00:00,23.4,23.4,18.7,74.81,0,0,,0,0,,7.2,274,1014.2,5.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T01:00:00,22.9,22.9,18.2,74.93,0,0,,0,0,,5.5,240,1014.5,6.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T02:00:00,22.3,22.3,18.7,80.07,0,0,,0,0,,5.1,273,1014.8,97,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T03:00:00,21.7,21.7,18.2,80.72,0,0,,0,0,,9,269,1014.8,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T04:00:00,21.4,21.4,17.4,77.72,0,0,,0,0,,6,200,1014.3,9.5,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-15T05:00:00,20.7,20.7,17.8,83.37,0,0,,0,0,,8.6,257,1015.1,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T06:00:00,20.7,20.7,17.8,83.58,0,0,,0,0,,9.3,255,1015.8,1.5,16,2.3,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T07:00:00,20,20,17.8,87.02,0,0,,0,0,,5,257,1016.6,0.8,16,98.6,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T08:00:00,20.5,20.5,17.2,81.67,0,0,,0,0,,2,329,1016.6,7.2,16,283,1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-15T09:00:00,22.1,22.1,17.8,76.45,0,0,,0,0,,10.1,257,1017.5,0.8,16,467.6,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T10:00:00,23.8,23.8,18.2,70.98,0,0,,0,0,,8.5,248,1018.2,0.8,16,622.8,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T11:00:00,25.6,25.6,17.8,62.08,0,0,,0,0,,5.5,257,1018.2,0.8,16,735,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T12:00:00,26,26,18.7,63.94,0,0,,0,0,,12.5,248,1018.2,3.6,13.3,789.5,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T13:00:00,26.9,27.9,18.2,59.06,0,0,,0,0,,8.8,235,1017.8,5,14.2,784.3,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T14:00:00,26.6,26.6,18.2,60.13,0,0,,0,0,,10.9,224,1017.5,51.9,16,716.5,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T15:00:00,26.1,26.1,18.3,62.02,0,0,,0,0,,6,190,1017.2,97,16,599,2.2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T16:00:00,27.7,28.9,18.7,57.97,0.178,100,rain,0,0,68.4,5.7,255,1017.2,37.7,16,438.9,1.6,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T17:00:00,27.8,28.9,18.8,58.02,0.178,100,rain,0,0,,8.8,226,1017.5,50.6,16,253.1,0.9,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T18:00:00,25.6,25.6,19.2,67.89,0,0,,0,0,59,9.5,161,1017.8,3.2,16,73.2,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T19:00:00,25,25,19.3,70.5,0,0,,0,0,,0.4,65,1018.3,33.5,16,0.2,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T20:00:00,24.4,24.4,19.3,73.1,0,0,,0,0,,0.3,0,1018.6,32.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T21:00:00,24.4,24.4,19.3,73.17,0,0,,0,0,,0.3,46,1018.9,54.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T22:00:00,23.9,23.9,20,78.87,0,0,,0,0,,0.2,50,1018.9,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-15T23:00:00,23.4,23.4,20,81.54,0,0,,0,0,,0.2,65,1019.3,3.6,15.8,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T00:00:00,23.3,23.3,20.6,84.82,0,0,,0,0,,0.2,69,1019.5,8.5,15.8,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T01:00:00,23.3,23.3,20.1,82.51,0,0,,0,0,,0.2,69,1019.5,0.8,15.6,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T02:00:00,22.8,22.8,20.1,84.73,0,0,,0,0,,0.2,31,1019.5,0.8,15.6,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T03:00:00,22.1,22.1,20.1,88.31,0,0,,0,0,,0.2,23,1019.3,0.8,15.4,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T04:00:00,21.6,21.6,20.1,90.83,0,0,,0,0,,0.7,40,1019.6,0.8,15,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T05:00:00,22,22,20.6,91.53,0,0,,0,0,,0.7,50,1019.6,2.6,15,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T06:00:00,21.6,21.6,20.6,94.06,0,0,,0,0,,7.5,49,1020,5,10.4,2,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T07:00:00,21.6,21.6,20.6,94.2,0,0,,0,0,,12.4,60,1020.7,34.2,4.8,98.9,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,72503014732"
NYC,2017-09-16T08:00:00,21.6,21.6,20.6,93.88,0,0,,0,0,,14.4,61,1021,100,4.8,284.3,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T09:00:00,21.7,21.7,20.1,90.53,0,0,,0,0,,15.7,50,1021.6,100,5.8,467.8,1.7,5,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T10:00:00,22.9,22.9,20.1,84.28,0,0,,0,0,,14,52,1021.7,100,9.6,622,2.2,6,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T11:00:00,24.9,24.9,20,74.03,0,0,,0,0,,11.2,41,1021.9,9.6,12.5,735,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T12:00:00,26,26,20,69.53,0,0,,0,0,,11.2,42,1021.6,5.9,15.2,789.8,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T13:00:00,25.2,25.2,20.6,75.68,0.178,100,rain,0,0,79.6,7.7,296,1021.3,79,12.5,785,2.8,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T14:00:00,26.2,26.2,20.6,71.24,0,0,,0,0,,12.9,287,1020.7,1,13.7,720.8,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T15:00:00,26.7,28.3,20.5,68.9,0,0,,0,0,,9.2,60,1020.2,1.4,13.8,603.3,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T16:00:00,27.8,29.8,21,66.77,0,0,,0,0,,7.5,50,1020,1.4,10.4,442.1,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T17:00:00,26.2,26.2,20.1,69.2,0,0,,0,0,51.8,12.4,158,1020.3,33.2,15.8,254.4,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T18:00:00,25,25,20,73.95,0,0,,0,0,,8.7,61,1020.6,4.2,16,71.7,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T19:00:00,22.9,22.9,20,83.67,0,0,,0,0,,10.5,134,1020.9,1,16,0.1,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T20:00:00,22.2,22.2,20,87.46,0,0,,0,0,,0.2,299,1020.9,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T21:00:00,22.2,22.2,20,87.46,0,0,,0,0,,0.6,168,1021,0.8,15.8,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T22:00:00,21.7,21.7,20,90.19,0,0,,0,0,,5,0,1021,0,15.8,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-16T23:00:00,21.7,21.7,20,90.27,0,0,,0,0,,5.2,167,1021,0.8,15.5,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-17T00:00:00,21.2,21.2,20,93.06,0,0,,0,0,,7.4,261,1021.2,82.7,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-17T01:00:00,21.2,21.2,19.4,89.49,0,0,,0,0,,0,0,1021,29.9,13.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-17T02:00:00,20.7,20.7,20,95.61,0,0,,0,0,,4.8,257,1020.9,1,10.6,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
